date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2022-04-18, 10:42:50	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-18, 10:42:52	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-18, 10:42:54	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-18, 10:42:56	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-18, 10:42:58	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-18, 10:43:00	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-18, 10:43:02	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-18, 10:43:04	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-18, 10:43:06	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:08	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:10	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:12	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:14	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:16	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:18	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:20	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:22	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:24	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:26	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:28	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:30	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:32	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:34	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:36	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:38	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:40	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:42	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:44	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:46	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:48	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:50	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:52	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:54	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:56	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:43:58	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:44:00	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:02	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:04	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:06	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:08	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:10	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:12	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:14	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:16	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:18	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:20	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:22	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:24	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:26	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:28	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:30	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:32	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:34	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:36	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:38	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:40	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:42	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:44	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:46	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:44:48	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:44:50	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:44:52	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:44:54	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:44:56	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:44:58	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:00	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:02	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:04	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:06	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:08	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:10	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:12	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:14	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:16	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:18	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:20	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:22	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:24	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:26	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:28	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:30	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:32	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:34	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:36	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:38	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:40	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:42	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:44	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:46	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:48	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:50	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:52	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:45:54	0 Hz	0 W	--- no data ---	3,6E0
2022-04-18, 10:45:56	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2022-04-18, 10:45:58	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2022-04-18, 10:46:00	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:46:02	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:46:04	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:46:06	15 Hz	28 W	3,8E0 mbar	3,6E0 mbar
2022-04-18, 10:46:08	41 Hz	30 W	3,8E0 mbar	3,5E0 mbar
2022-04-18, 10:46:10	69 Hz	31 W	3,7E0 mbar	3,4E0 mbar
2022-04-18, 10:46:12	99 Hz	34 W	3,6E0 mbar	3,3E0 mbar
2022-04-18, 10:46:14	123 Hz	37 W	3,4E0 mbar	3,1E0 mbar
2022-04-18, 10:46:16	155 Hz	39 W	3,3E0 mbar	2,9E0 mbar
2022-04-18, 10:46:18	182 Hz	42 W	2,9E0 mbar	2,6E0 mbar
2022-04-18, 10:46:20	212 Hz	44 W	2,7E0 mbar	2,2E0 mbar
2022-04-18, 10:46:22	244 Hz	47 W	2,2E0 mbar	1,9E0 mbar
2022-04-18, 10:46:24	272 Hz	49 W	1,9E0 mbar	1,6E0 mbar
2022-04-18, 10:46:26	302 Hz	51 W	1,5E0 mbar	1,3E0 mbar
2022-04-18, 10:46:28	329 Hz	54 W	1E0 mbar	9,5E-1 mbar
2022-04-18, 10:46:30	362 Hz	56 W	7,4E-1 mbar	6,5E-1 mbar
2022-04-18, 10:46:32	384 Hz	59 W	3,5E-1 mbar	3,3E-1 mbar
2022-04-18, 10:46:34	417 Hz	61 W	1,1E-1 mbar	8,9E-2 mbar
2022-04-18, 10:46:36	448 Hz	64 W	1,1E-2 mbar	9,6E-3 mbar
2022-04-18, 10:46:38	477 Hz	66 W	5,8E-3 mbar	4,1E-3 mbar
2022-04-18, 10:46:40	510 Hz	69 W	2,8E-3 mbar	2E-3 mbar
2022-04-18, 10:46:42	544 Hz	72 W	2,1E-3 mbar	1,5E-3 mbar
2022-04-18, 10:46:44	573 Hz	74 W	1,3E-3 mbar	1,1E-3 mbar
2022-04-18, 10:46:46	611 Hz	77 W	1,1E-3 mbar	9E-4 mbar
2022-04-18, 10:46:48	640 Hz	80 W	1E-3 mbar	8E-4 mbar
2022-04-18, 10:46:50	673 Hz	83 W	3E-6 mbar	7E-4 mbar
2022-04-18, 10:46:52	706 Hz	85 W	underrange	6E-4
2022-04-18, 10:46:54	734 Hz	88 W	underrange	6E-4
2022-04-18, 10:46:56	767 Hz	88 W	underrange	5,5E-4
2022-04-18, 10:46:58	798 Hz	88 W	underrange	5E-4
2022-04-18, 10:47:00	828 Hz	87 W	underrange	5E-4
2022-04-18, 10:47:02	854 Hz	88 W	underrange	4E-4
2022-04-18, 10:47:04	880 Hz	88 W	underrange	4E-4
2022-04-18, 10:47:06	909 Hz	88 W	underrange	4E-4
2022-04-18, 10:47:08	937 Hz	88 W	underrange	3,5E-4
2022-04-18, 10:47:10	961 Hz	88 W	underrange	3,5E-4
2022-04-18, 10:47:12	988 Hz	87 W	underrange	3,5E-4
2022-04-18, 10:47:14	1012 Hz	88 W	underrange	3,5E-4
2022-04-18, 10:47:16	1041 Hz	87 W	underrange	3E-4
2022-04-18, 10:47:18	1063 Hz	87 W	underrange	3E-4
2022-04-18, 10:47:20	1088 Hz	88 W	underrange	3E-4
2022-04-18, 10:47:22	1110 Hz	88 W	underrange	3E-4
2022-04-18, 10:47:24	1134 Hz	88 W	underrange	3E-4
2022-04-18, 10:47:26	1155 Hz	88 W	underrange	3E-4
2022-04-18, 10:47:28	1179 Hz	88 W	underrange	3E-4
2022-04-18, 10:47:30	1202 Hz	88 W	underrange	3E-4
2022-04-18, 10:47:32	1225 Hz	87 W	underrange	3E-4
2022-04-18, 10:47:34	1244 Hz	88 W	underrange	2,5E-4
2022-04-18, 10:47:36	1266 Hz	87 W	underrange	2,5E-4
2022-04-18, 10:47:38	1285 Hz	88 W	underrange	2,5E-4
2022-04-18, 10:47:40	1307 Hz	88 W	underrange	2,5E-4
2022-04-18, 10:47:42	1325 Hz	88 W	underrange	2,5E-4
2022-04-18, 10:47:44	1351 Hz	88 W	underrange	2E-4
2022-04-18, 10:47:46	1369 Hz	88 W	underrange	2E-4
2022-04-18, 10:47:48	1386 Hz	88 W	underrange	2E-4
2022-04-18, 10:47:50	1406 Hz	88 W	underrange	2E-4
2022-04-18, 10:47:52	1426 Hz	88 W	underrange	2E-4
2022-04-18, 10:47:54	1445 Hz	88 W	underrange	2E-4
2022-04-18, 10:47:56	1460 Hz	87 W	underrange	2E-4
2022-04-18, 10:47:58	1478 Hz	56 W	underrange	2E-4
2022-04-18, 10:48:00	1489 Hz	55 W	underrange	2E-4
2022-04-18, 10:48:02	1501 Hz	45 W	underrange	2E-4
2022-04-18, 10:48:04	1504 Hz	5 W	underrange	2E-4
2022-04-18, 10:48:06	1500 Hz	5 W	underrange	2E-4
2022-04-18, 10:48:08	1499 Hz	16 W	underrange	2E-4
2022-04-18, 10:48:10	1500 Hz	18 W	underrange	2E-4
2022-04-18, 10:48:12	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:14	1500 Hz	13 W	underrange	2E-4
2022-04-18, 10:48:16	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:18	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:20	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:22	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:48:24	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:26	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:48:28	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:30	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:32	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:48:34	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:48:36	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:48:38	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:48:40	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:42	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:44	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:46	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:48	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:48:50	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:48:52	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:48:54	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:56	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:48:58	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:00	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:02	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:04	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:06	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:49:08	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:49:10	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:49:12	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:49:14	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:49:16	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:49:18	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:20	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:22	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:24	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:26	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:28	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:30	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:32	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:34	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:36	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:38	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:40	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:42	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:44	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:46	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:48	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:49:50	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:52	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:54	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:56	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:49:58	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:50:00	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:50:02	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:50:04	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:50:06	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:50:08	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:50:10	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:50:12	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:50:14	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:50:16	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:50:18	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:50:20	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:50:22	1500 Hz	14 W	underrange	2E-4
2022-04-18, 10:50:24	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:50:26	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:50:28	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:30	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:32	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:34	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:50:36	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:50:38	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:40	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:42	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:44	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:46	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:48	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:50:50	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:50:52	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:50:54	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:56	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:50:58	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:00	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:02	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:04	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:06	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:08	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:10	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:12	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:14	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:16	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:18	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:20	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:22	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:24	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:26	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:28	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:30	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:32	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:34	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:36	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:38	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:40	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:42	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:44	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:46	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:48	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:50	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:52	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:51:54	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:56	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:51:58	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:00	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:02	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:04	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:06	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:08	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:10	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:12	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:14	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:16	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:18	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:20	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:22	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:24	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:26	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:28	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:30	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:32	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:34	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:36	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:38	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:40	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:42	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:44	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:46	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:48	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:50	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:52:52	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:54	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:56	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:52:58	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:53:00	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:02	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:04	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:06	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:08	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:10	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:53:12	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:14	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:16	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:18	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:20	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:53:22	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:24	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:26	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:28	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:30	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:53:32	1500 Hz	14 W	underrange	1,5E-4
2022-04-18, 10:53:34	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:36	1500 Hz	15 W	underrange	1,5E-4
2022-04-18, 10:53:38	1500 Hz	15 W	underrange	2E-4
2022-04-18, 10:53:40	1500 Hz	15 W	underrange	2,5E-4
2022-04-18, 10:53:42	1500 Hz	14 W	underrange	3E-4
2022-04-18, 10:53:44	1500 Hz	14 W	underrange	3E-4
2022-04-18, 10:53:46	1500 Hz	15 W	underrange	3,5E-4
2022-04-18, 10:53:48	1500 Hz	15 W	underrange	4E-4
2022-04-18, 10:53:50	1500 Hz	15 W	underrange	4E-4
2022-04-18, 10:53:52	1500 Hz	15 W	underrange	4,5E-4
2022-04-18, 10:53:54	1500 Hz	15 W	underrange	5E-4
2022-04-18, 10:53:56	1500 Hz	15 W	underrange	5E-4
2022-04-18, 10:53:58	1500 Hz	14 W	underrange	5,5E-4
2022-04-18, 10:54:00	1500 Hz	14 W	underrange	6E-4
2022-04-18, 10:54:02	1500 Hz	15 W	underrange	6E-4
2022-04-18, 10:54:04	1500 Hz	15 W	underrange	6E-4
2022-04-18, 10:54:06	1500 Hz	15 W	underrange	7E-4
2022-04-18, 10:54:08	1500 Hz	15 W	underrange	7E-4
2022-04-18, 10:54:10	1500 Hz	14 W	underrange	7,5E-4
2022-04-18, 10:54:12	1500 Hz	14 W	underrange	8E-4
2022-04-18, 10:54:14	1500 Hz	15 W	underrange	8E-4
2022-04-18, 10:54:16	1500 Hz	15 W	underrange	8,5E-4
2022-04-18, 10:54:18	1500 Hz	15 W	underrange	9E-4
2022-04-18, 10:54:20	1500 Hz	15 W	underrange	9E-4
2022-04-18, 10:54:22	1500 Hz	15 W	underrange	9,5E-4
2022-04-18, 10:54:24	1500 Hz	15 W	underrange	1E-3
2022-04-18, 10:54:26	1500 Hz	15 W	underrange	1E-3
2022-04-18, 10:54:28	1500 Hz	15 W	underrange	1E-3
2022-04-18, 10:54:30	1500 Hz	15 W	underrange	1,1E-3
2022-04-18, 10:54:32	1500 Hz	15 W	1,1E-3 mbar	1,1E-3 mbar
2022-04-18, 10:54:34	1500 Hz	15 W	1,1E-3 mbar	1,1E-3 mbar
2022-04-18, 10:54:36	1500 Hz	14 W	1,1E-3 mbar	1,2E-3 mbar
2022-04-18, 10:54:38	1500 Hz	15 W	1,3E-3 mbar	1,2E-3 mbar
2022-04-18, 10:54:40	1500 Hz	15 W	1,3E-3 mbar	1,2E-3 mbar
2022-04-18, 10:54:42	1500 Hz	15 W	1,3E-3 mbar	1,3E-3 mbar
2022-04-18, 10:54:44	1500 Hz	15 W	1,3E-3 mbar	1,3E-3 mbar
2022-04-18, 10:54:46	1500 Hz	15 W	1,3E-3 mbar	1,3E-3 mbar
2022-04-18, 10:54:48	1500 Hz	15 W	1,5E-3 mbar	1,4E-3 mbar
2022-04-18, 10:54:50	1500 Hz	15 W	1,5E-3 mbar	1,4E-3 mbar
